url,status,redirect_location,in_sitemap,discovered_via_internal_link
https://www.searchsarkarinaukri.com/jobs/mpsc-group-a--4260,301,https://www.searchsarkarinaukri.com/jobs/mpsc-group-a-mpsc-group-a-2026--4260,false,true
https://www.searchsarkarinaukri.com/jobs/multi-rehabilitation-worker--2528,301,https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-speech-and-hearing-multi-rehabilitation-worker-2026--2528,false,true
https://www.searchsarkarinaukri.com/jobs/mumbai-port-trust--3076,301,https://www.searchsarkarinaukri.com/jobs/mumbai-port-trust-mumbai-port-trust-2026--3076,false,true
https://www.searchsarkarinaukri.com/jobs/mumbai-port-trust--4155,301,https://www.searchsarkarinaukri.com/jobs/mumbai-port-trust-mumbai-port-trust-2026--4155,false,true
https://www.searchsarkarinaukri.com/jobs/mumbai-port-trust--4273,301,https://www.searchsarkarinaukri.com/jobs/mumbai-port-trust-mumbai-port-trust-2026--4273,false,true
https://www.searchsarkarinaukri.com/jobs/mumbai-port-trust--4674,301,https://www.searchsarkarinaukri.com/jobs/mumbai-port-trust-mumbai-port-trust-2026--4674,false,true
https://www.searchsarkarinaukri.com/jobs/mumbai-port-trust--4829,301,https://www.searchsarkarinaukri.com/jobs/mumbai-port-trust-mumbai-port-trust-2026--4829,false,true
https://www.searchsarkarinaukri.com/jobs/mumbai-railway-development-corporation-ltd--4017,301,https://www.searchsarkarinaukri.com/jobs/mumbai-railway-development-corporation-ltd-mumbai-railway-development-corporation-ltd-2026--4017,false,true
https://www.searchsarkarinaukri.com/jobs/national-aerospace-laboratory--4533,301,https://www.searchsarkarinaukri.com/jobs/national-aerospace-laboratory-national-aerospace-laboratory-2026--4533,false,true
https://www.searchsarkarinaukri.com/jobs/national-film-development-corporation-mumbai--4788,301,https://www.searchsarkarinaukri.com/jobs/national-film-development-corporation-mumbai-national-film-development-corporation-mumbai-2026--4788,false,true
https://www.searchsarkarinaukri.com/jobs/national-investigation-agency--4875,301,https://www.searchsarkarinaukri.com/jobs/national-investigation-agency-national-investigation-agency-2026--4875,false,true
https://www.searchsarkarinaukri.com/jobs/national-thermal-power-corporation-limited--4484,301,https://www.searchsarkarinaukri.com/jobs/national-thermal-power-corporation-limited-national-thermal-power-corporation-limited-2026--4484,false,true
https://www.searchsarkarinaukri.com/jobs/navsanjivan-shikshan-mandal-s-college-of-pharmacy--4714,301,https://www.searchsarkarinaukri.com/jobs/navsanjivan-shikshan-mandals-college-of-pharmacy-navsanjivan-shikshan-mandals-college-2026--4714,false,true
https://www.searchsarkarinaukri.com/jobs/ncr--4782,301,https://www.searchsarkarinaukri.com/jobs/ncr-ncr-2026--4782,false,true
https://www.searchsarkarinaukri.com/jobs/ncra-pune--4085,301,https://www.searchsarkarinaukri.com/jobs/ncra-pune-ncra-pune-2026--4085,false,true
https://www.searchsarkarinaukri.com/jobs/ncra-pune--4149,301,https://www.searchsarkarinaukri.com/jobs/ncra-pune-ncra-pune-2026--4149,false,true
https://www.searchsarkarinaukri.com/jobs/ncrtc--4005,301,https://www.searchsarkarinaukri.com/jobs/ncrtc-ncrtc-2026--4005,false,true
https://www.searchsarkarinaukri.com/jobs/ndma--4258,301,https://www.searchsarkarinaukri.com/jobs/ndma-ndma-2026--4258,false,true
https://www.searchsarkarinaukri.com/jobs/neepco--4589,301,https://www.searchsarkarinaukri.com/jobs/neepco-neepco-2026--4589,false,true
https://www.searchsarkarinaukri.com/jobs/nhai--4379,301,https://www.searchsarkarinaukri.com/jobs/nhai-nhai-2026--4379,false,true
https://www.searchsarkarinaukri.com/jobs/nhai--4779,301,https://www.searchsarkarinaukri.com/jobs/nhai-nhai-2026--4779,false,true
https://www.searchsarkarinaukri.com/jobs/nhai--4887,301,https://www.searchsarkarinaukri.com/jobs/nhai-nhai-2026--4887,false,true
https://www.searchsarkarinaukri.com/jobs/nhm-mumbai--4588,301,https://www.searchsarkarinaukri.com/jobs/nhm-mumbai-nhm-mumbai-2026--4588,false,true
https://www.searchsarkarinaukri.com/jobs/nhsrcl--4879,301,https://www.searchsarkarinaukri.com/jobs/nhsrcl-nhsrcl-2026--4879,false,true
https://www.searchsarkarinaukri.com/jobs/npcil-palghar--4833,301,https://www.searchsarkarinaukri.com/jobs/npcil-palghar-npcil-palghar-2026--4833,false,true
https://www.searchsarkarinaukri.com/jobs/nuclear-power-corporation-of-india-limited--4834,301,https://www.searchsarkarinaukri.com/jobs/nuclear-power-corporation-of-india-limited-nuclear-power-corporation-of-india-limited-2026--4834,false,true
https://www.searchsarkarinaukri.com/jobs/occupational-therapist--2531,301,https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-speech-and-hearing-occupational-therapist-2026--2531,false,true
https://www.searchsarkarinaukri.com/jobs/pachora-peoples-co-op-bank-jalgaon--4670,301,https://www.searchsarkarinaukri.com/jobs/pachora-peoples-co-op-bank-jalgaon-pachora-peoples-co-op-bank-jalgaon-2026--4670,false,true
https://www.searchsarkarinaukri.com/jobs/people-s-education-society--4718,301,https://www.searchsarkarinaukri.com/jobs/peoples-education-society-peoples-education-society-2026--4718,false,true
https://www.searchsarkarinaukri.com/jobs/physiotherapist--2530,301,https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-speech-and-hearing-physiotherapist-2026--2530,false,true
https://www.searchsarkarinaukri.com/jobs/power-grid-corporation-of-india-limited-recruitment-2026-12-apprentice-graduate-diploma-iti-vacancies-open--4996,301,https://www.searchsarkarinaukri.com/jobs/power-grid-corporation-of-india-limited-power-grid-corporation-of-india-limited-2026--4996,false,true
https://www.searchsarkarinaukri.com/jobs/pune-district-education-association--4377,301,https://www.searchsarkarinaukri.com/jobs/pune-district-education-association-pune-district-education-association-2026--4377,false,true
https://www.searchsarkarinaukri.com/jobs/rajapur-urban-cooperative-bank--4726,301,https://www.searchsarkarinaukri.com/jobs/rajapur-urban-cooperative-bank-rajapur-urban-cooperative-bank-2026--4726,false,true
https://www.searchsarkarinaukri.com/jobs/rcfl-mumbai--5000,301,https://www.searchsarkarinaukri.com/jobs/rcfl-mumbai-rcfl-mumbai-2026--5000,false,true
https://www.searchsarkarinaukri.com/jobs/recruitment-notification-bank-of-baroda-bob-hiring-206-specialist-officer-so-various-departments-2026--4194,301,https://www.searchsarkarinaukri.com/jobs/bank-of-baroda-bob-recruitment-notification-bank-of-baroda-bob-2026--4194,false,true
https://www.searchsarkarinaukri.com/jobs/recruitment-notification-criminal-investigation-department-cid-maharashtra-hiring-16-assistant-state-examiner-of-documents-2026--4193,301,https://www.searchsarkarinaukri.com/jobs/criminal-investigation-department-cid-maharashtra-recruitment-notification-criminal-investigation-de--4193,false,true
https://www.searchsarkarinaukri.com/jobs/recruitment-notification-high-explosives-factory-khadki-he-factory-khadki-pune-hiring-85-tenure-based-chemical-process-worker-cpw-2026--4938,301,https://www.searchsarkarinaukri.com/jobs/high-explosives-factory-khadki-he-factory-khadki-pune-recruitment-notification-high-explosives-facto--4938,false,true
https://www.searchsarkarinaukri.com/jobs/recruitment-notification-kendriya-vidyalaya-wardha-mgahv-hiring-special-teacher-primary-teacher-2026--4935,301,https://www.searchsarkarinaukri.com/jobs/kendriya-vidyalaya-wardha-mgahv-recruitment-notification-kendriya-vidyalaya-wardha-mgahv-2026--4935,false,true
https://www.searchsarkarinaukri.com/jobs/recruitment-notification-maharashtra-state-electricity-board-holding-company-limited-hiring-3-regional-director-executive-director-2026--4572,301,https://www.searchsarkarinaukri.com/jobs/maharashtra-state-electricity-board-holding-company-limited-recruitment-notification-maharashtra-sta--4572,false,true
https://www.searchsarkarinaukri.com/jobs/recruitment-notification-railway-recruitment-board-rrb-hiring-3993-junior-engineer-je-and-depot-material-superintendent-dms-2026--4594,301,https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-recruitment-notification-railway-recruitment-board-rrb-2026--4594,false,true
https://www.searchsarkarinaukri.com/jobs/recruitment-notification-railway-recruitment-board-rrb-hiring-4098-junior-engineer-je-depot-material-superintendent-dms-chemical-metallurgi--3390,301,https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-recruitment-notification-railway-recruitment-board-rrb-2026--3390,false,true
https://www.searchsarkarinaukri.com/jobs/rites--4072,301,https://www.searchsarkarinaukri.com/jobs/rites-rites-2026--4072,false,true
https://www.searchsarkarinaukri.com/jobs/rites--5010,301,https://www.searchsarkarinaukri.com/jobs/rites-rites-2026--5010,false,true
https://www.searchsarkarinaukri.com/jobs/rrb-section-controller--2296,301,https://www.searchsarkarinaukri.com/jobs/rrb-section-controller-rrb-section-controller-2026--2296,false,true
https://www.searchsarkarinaukri.com/jobs/rsc-nagpur--5013,301,https://www.searchsarkarinaukri.com/jobs/rsc-nagpur-rsc-nagpur-2026--5013,false,true
https://www.searchsarkarinaukri.com/jobs/sameer-mumbai--4673,301,https://www.searchsarkarinaukri.com/jobs/sameer-mumbai-sameer-mumbai-2026--4673,false,true
https://www.searchsarkarinaukri.com/jobs/satara-college-of-pharmacy--2350,301,https://www.searchsarkarinaukri.com/jobs/satara-college-of-pharmacy-satara-college-of-pharmacy-2026--2350,false,true
https://www.searchsarkarinaukri.com/jobs/sbi--4334,301,https://www.searchsarkarinaukri.com/jobs/sbi-sbi-2026--4334,false,true
https://www.searchsarkarinaukri.com/jobs/sbi--4538,301,https://www.searchsarkarinaukri.com/jobs/sbi-2026--4538,false,true
https://www.searchsarkarinaukri.com/jobs/sbi-clerk--4263,301,https://www.searchsarkarinaukri.com/jobs/sbi-clerk-sbi-clerk-2026--4263,false,true
https://www.searchsarkarinaukri.com/jobs/sbi-clerk--4421,301,https://www.searchsarkarinaukri.com/jobs/sbi-clerk-sbi-clerk-2026--4421,false,true
https://www.searchsarkarinaukri.com/jobs/sbi-sco--4266,301,https://www.searchsarkarinaukri.com/jobs/sbi-sco-sbi-sco-2026--4266,false,true
https://www.searchsarkarinaukri.com/jobs/securities-and-exchange-board-of-india--4590,301,https://www.searchsarkarinaukri.com/jobs/securities-and-exchange-board-of-india-securities-and-exchange-board-2026--4590,false,true
https://www.searchsarkarinaukri.com/jobs/sgbau-amravati--4380,301,https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4380,false,true
https://www.searchsarkarinaukri.com/jobs/sgbau-amravati--4786,301,https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4786,false,true
https://www.searchsarkarinaukri.com/jobs/sgbau-amravati--4840,301,https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4840,false,true
https://www.searchsarkarinaukri.com/jobs/sgbau-amravati--5012,301,https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--5012,false,true
https://www.searchsarkarinaukri.com/jobs/shahu-shikshan-sanstha-solapur--4951,301,https://www.searchsarkarinaukri.com/jobs/shahu-shikshan-sanstha-solapur-shahu-shikshan-sanstha-solapur-2026--4951,false,true
https://www.searchsarkarinaukri.com/jobs/shri-shivaji-shikshan-prasarak-mandal-solapur--4265,301,https://www.searchsarkarinaukri.com/jobs/shri-shivaji-shikshan-prasarak-mandal-solapur-shri-shivaji-shikshan-prasarak-2026--4265,false,true
https://www.searchsarkarinaukri.com/jobs/sidbi--4780,301,https://www.searchsarkarinaukri.com/jobs/sidbi-sidbi-2026--4780,false,true
https://www.searchsarkarinaukri.com/jobs/sindhudurg-district-central-co-op-bank--4838,301,https://www.searchsarkarinaukri.com/jobs/sindhudurg-district-central-co-op-bank-sindhudurg-district-central-co-op-bank-2026--4838,false,true
https://www.searchsarkarinaukri.com/jobs/south-central-railway--5004,301,https://www.searchsarkarinaukri.com/jobs/south-central-railway-south-central-railway-2026--5004,false,true
https://www.searchsarkarinaukri.com/jobs/south-indian-bank--4832,301,https://www.searchsarkarinaukri.com/jobs/south-indian-bank-south-indian-bank-2026--4832,false,true
https://www.searchsarkarinaukri.com/jobs/stpi--3595,301,https://www.searchsarkarinaukri.com/jobs/stpi-stpi-2026--3595,false,true
https://www.searchsarkarinaukri.com/jobs/stpi--4217,301,https://www.searchsarkarinaukri.com/jobs/stpi-stpi-2026--4217,false,true
https://www.searchsarkarinaukri.com/jobs/tadoba-tiger-reserve-chandrapur--4889,301,https://www.searchsarkarinaukri.com/jobs/tadoba-tiger-reserve-chandrapur-tadoba-tiger-reserve-chandrapur-2026--4889,false,true
https://www.searchsarkarinaukri.com/jobs/tata-institute-of-social-sciences-tiss-mumbai-invites-applications-for-3-cook-dining-hall-positions-2026--4605,301,https://www.searchsarkarinaukri.com/jobs/tata-institute-of-social-sciences-tiss-mumbai-tata-institute-of-social-sciences-tiss-2026--4605,false,true
https://www.searchsarkarinaukri.com/jobs/tata-memorial-center-tmc-mumbai-invites-applications-for-it-technical-engineer-position-2026--4940,301,https://www.searchsarkarinaukri.com/jobs/tata-memorial-center-tmc-mumbai-tata-memorial-center-tmc-mumbai-invites-2026--4940,false,true
https://www.searchsarkarinaukri.com/jobs/territorial-army--3710,301,https://www.searchsarkarinaukri.com/jobs/territorial-army-territorial-army-2026--3710,false,true
https://www.searchsarkarinaukri.com/jobs/tifr-mumbai--4955,301,https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--4955,false,true
https://www.searchsarkarinaukri.com/jobs/tiss-mumbai--4576,301,https://www.searchsarkarinaukri.com/jobs/tiss-mumbai-tiss-mumbai-2026--4576,false,true
https://www.searchsarkarinaukri.com/jobs/tiss-mumbai--4945,301,https://www.searchsarkarinaukri.com/jobs/tiss-mumbai-tiss-mumbai-2026--4945,false,true
https://www.searchsarkarinaukri.com/jobs/umed-msrlm-gadchiroli--4784,301,https://www.searchsarkarinaukri.com/jobs/umed-msrlm-gadchiroli-umed-msrlm-gadchiroli-2026--4784,false,true
https://www.searchsarkarinaukri.com/jobs/umed-msrlm-jalgaon--4882,301,https://www.searchsarkarinaukri.com/jobs/umed-msrlm-jalgaon-umed-msrlm-jalgaon-2026--4882,false,true
https://www.searchsarkarinaukri.com/jobs/upsc-epfo--4783,301,https://www.searchsarkarinaukri.com/jobs/upsc-epfo-upsc-epfo-2026--4783,false,true
https://www.searchsarkarinaukri.com/jobs/v-s-p-m-academy-of-higher-education-nagpur--4138,301,https://www.searchsarkarinaukri.com/jobs/vspm-academy-of-higher-education-nagpur-vspm-academy-of-higher-education-nagpur-2026--4138,false,true
https://www.searchsarkarinaukri.com/jobs/vilasrao-deshmukh-government-medical-college-and-hospital-latur-recruitment-2026-79-ward-attendant-peon-cook-watchman-and-others-vacancies-o--4765,301,https://www.searchsarkarinaukri.com/jobs/vilasrao-deshmukh-government-medical-college-and-hospital-latur-vilasrao-deshmukh-government-medical--4765,false,true
https://www.searchsarkarinaukri.com/jobs/vishweshwar-sahakari-bank--5006,301,https://www.searchsarkarinaukri.com/jobs/vishweshwar-sahakari-bank-vishweshwar-sahakari-bank-2026--5006,false,true
https://www.searchsarkarinaukri.com/jobs/vivekanand-education-society-mumbai--5008,301,https://www.searchsarkarinaukri.com/jobs/vivekanand-education-society-mumbai-vivekanand-education-society-mumbai-2026--5008,false,true
https://www.searchsarkarinaukri.com/jobs/vnit-nagpur--4957,301,https://www.searchsarkarinaukri.com/jobs/vnit-nagpur-vnit-nagpur-2026--4957,false,true
https://www.searchsarkarinaukri.com/jobs/zilla-parishad-yavatmal--4789,301,https://www.searchsarkarinaukri.com/jobs/zilla-parishad-yavatmal-zilla-parishad-yavatmal-2026--4789,false,true
https://www.searchsarkarinaukri.com/jobs/zilla-parishad-yavatmal-invites-applications-for-21-advocate-lawyer-panel-positions-2026--4767,301,https://www.searchsarkarinaukri.com/jobs/zilla-parishad-yavatmal-zilla-parishad-yavatmal-invites-applications-for-2026--4767,false,true
