No,URL,Last crawled,Local crawl status,Word count,Current indexable,Brief
99,https://www.searchsarkarinaukri.com/engineering-jobs-in-punjab,1970-01-01 00:00:00,200,441,true,../01_URL_Briefs_All_896/099_engineering-jobs-in-punjab.md
100,https://www.searchsarkarinaukri.com/engineering-jobs-in-rajasthan,1970-01-01 00:00:00,200,635,true,../01_URL_Briefs_All_896/100_engineering-jobs-in-rajasthan.md
101,https://www.searchsarkarinaukri.com/engineering-jobs-in-uttar-pradesh,1970-01-01 00:00:00,200,444,true,../01_URL_Briefs_All_896/101_engineering-jobs-in-uttar-prades.md
102,https://www.searchsarkarinaukri.com/exams,1970-01-01 00:00:00,200,33,true,../01_URL_Briefs_All_896/102_exams.md
103,https://www.searchsarkarinaukri.com/graduate-jobs-in-bhubaneswar,1970-01-01 00:00:00,200,157,true,../01_URL_Briefs_All_896/103_graduate-jobs-in-bhubaneswar.md
104,https://www.searchsarkarinaukri.com/iti-jobs-in-bhubaneswar,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/104_iti-jobs-in-bhubaneswar.md
105,https://www.searchsarkarinaukri.com/job-updates,1970-01-01 00:00:00,200,183,true,../01_URL_Briefs_All_896/105_job-updates.md
106,https://www.searchsarkarinaukri.com/jobs-in-bhubaneswar,1970-01-01 00:00:00,200,185,true,../01_URL_Briefs_All_896/106_jobs-in-bhubaneswar.md
107,https://www.searchsarkarinaukri.com/jobs/1820,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/107_1820.md
108,https://www.searchsarkarinaukri.com/jobs/2103,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/108_2103.md
109,https://www.searchsarkarinaukri.com/jobs/2139,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/109_2139.md
110,https://www.searchsarkarinaukri.com/jobs/2296,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/110_2296.md
111,https://www.searchsarkarinaukri.com/jobs/2350,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/111_2350.md
112,https://www.searchsarkarinaukri.com/jobs/2404,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/112_2404.md
113,https://www.searchsarkarinaukri.com/jobs/2489,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/113_2489.md
114,https://www.searchsarkarinaukri.com/jobs/2504,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/114_2504.md
115,https://www.searchsarkarinaukri.com/jobs/2510,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/115_2510.md
116,https://www.searchsarkarinaukri.com/jobs/2517,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/116_2517.md
117,https://www.searchsarkarinaukri.com/jobs/2528,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/117_2528.md
118,https://www.searchsarkarinaukri.com/jobs/2529,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/118_2529.md
119,https://www.searchsarkarinaukri.com/jobs/2530,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/119_2530.md
120,https://www.searchsarkarinaukri.com/jobs/2531,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/120_2531.md
121,https://www.searchsarkarinaukri.com/jobs/2532,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/121_2532.md
122,https://www.searchsarkarinaukri.com/jobs/2534,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/122_2534.md
123,https://www.searchsarkarinaukri.com/jobs/2562,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/123_2562.md
124,https://www.searchsarkarinaukri.com/jobs/2618,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/124_2618.md
125,https://www.searchsarkarinaukri.com/jobs/2679,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/125_2679.md
126,https://www.searchsarkarinaukri.com/jobs/2718,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/126_2718.md
127,https://www.searchsarkarinaukri.com/jobs/2742,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/127_2742.md
128,https://www.searchsarkarinaukri.com/jobs/2744,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/128_2744.md
129,https://www.searchsarkarinaukri.com/jobs/2747,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/129_2747.md
130,https://www.searchsarkarinaukri.com/jobs/2756,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/130_2756.md
131,https://www.searchsarkarinaukri.com/jobs/2831,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/131_2831.md
132,https://www.searchsarkarinaukri.com/jobs/2850,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/132_2850.md
133,https://www.searchsarkarinaukri.com/jobs/2867,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/133_2867.md
134,https://www.searchsarkarinaukri.com/jobs/2942,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/134_2942.md
135,https://www.searchsarkarinaukri.com/jobs/2986,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/135_2986.md
136,https://www.searchsarkarinaukri.com/jobs/2988,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/136_2988.md
137,https://www.searchsarkarinaukri.com/jobs/3018,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/137_3018.md
138,https://www.searchsarkarinaukri.com/jobs/3076,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/138_3076.md
139,https://www.searchsarkarinaukri.com/jobs/3109,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/139_3109.md
140,https://www.searchsarkarinaukri.com/jobs/3117,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/140_3117.md
141,https://www.searchsarkarinaukri.com/jobs/3133,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/141_3133.md
142,https://www.searchsarkarinaukri.com/jobs/3219,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/142_3219.md
143,https://www.searchsarkarinaukri.com/jobs/3229,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/143_3229.md
144,https://www.searchsarkarinaukri.com/jobs/3230,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/144_3230.md
145,https://www.searchsarkarinaukri.com/jobs/3231,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/145_3231.md
146,https://www.searchsarkarinaukri.com/jobs/3232,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/146_3232.md
147,https://www.searchsarkarinaukri.com/jobs/3233,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/147_3233.md
148,https://www.searchsarkarinaukri.com/jobs/3234,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/148_3234.md
149,https://www.searchsarkarinaukri.com/jobs/3235,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/149_3235.md
150,https://www.searchsarkarinaukri.com/jobs/3236,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/150_3236.md
151,https://www.searchsarkarinaukri.com/jobs/3237,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/151_3237.md
152,https://www.searchsarkarinaukri.com/jobs/3238,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/152_3238.md
153,https://www.searchsarkarinaukri.com/jobs/3239,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/153_3239.md
154,https://www.searchsarkarinaukri.com/jobs/3245,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/154_3245.md
155,https://www.searchsarkarinaukri.com/jobs/3272,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/155_3272.md
156,https://www.searchsarkarinaukri.com/jobs/3311,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/156_3311.md
157,https://www.searchsarkarinaukri.com/jobs/3361,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/157_3361.md
158,https://www.searchsarkarinaukri.com/jobs/3368,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/158_3368.md
159,https://www.searchsarkarinaukri.com/jobs/3369,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/159_3369.md
160,https://www.searchsarkarinaukri.com/jobs/3371,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/160_3371.md
161,https://www.searchsarkarinaukri.com/jobs/3372,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/161_3372.md
162,https://www.searchsarkarinaukri.com/jobs/3373,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/162_3373.md
163,https://www.searchsarkarinaukri.com/jobs/3374,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/163_3374.md
164,https://www.searchsarkarinaukri.com/jobs/3375,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/164_3375.md
165,https://www.searchsarkarinaukri.com/jobs/3376,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/165_3376.md
166,https://www.searchsarkarinaukri.com/jobs/3379,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/166_3379.md
167,https://www.searchsarkarinaukri.com/jobs/3380,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/167_3380.md
168,https://www.searchsarkarinaukri.com/jobs/3381,1970-01-01 00:00:00,Not found,Unknown,Unknown,../01_URL_Briefs_All_896/168_3381.md
